,manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_type,body_type,price_usd
32707,Skoda,Octavia,automatic,grey,183000,2011,gasoline,liftback,9000
32708,Skoda,Octavia,mechanical,green,330000,2002,diesel,hatchback,6876
32709,Skoda,Favorit,mechanical,red,150000,1995,gasoline,hatchback,500
32710,Skoda,Rapid,mechanical,white,5000,2019,gasoline,liftback,12000
32711,Skoda,Rapid,mechanical,silver,116000,2015,gasoline,liftback,10800
32712,Skoda,Octavia,automatic,black,180000,2011,gasoline,universal,8800
32713,Skoda,Fabia,automatic,red,64000,2013,gasoline,hatchback,9500
32714,Skoda,Fabia,mechanical,blue,260000,2002,gasoline,hatchback,3500
32715,Skoda,Octavia,mechanical,green,177500,2001,gasoline,universal,4500
32716,Skoda,Octavia,mechanical,grey,240000,2015,diesel,universal,11700
32717,Skoda,Felicia,mechanical,blue,24400,1996,gasoline,hatchback,900
32718,Skoda,Fabia,mechanical,blue,217000,2000,gasoline,hatchback,3100
32719,Skoda,Rapid,mechanical,blue,60000,2016,gasoline,liftback,10433
32720,Skoda,Octavia,mechanical,black,217000,2009,gasoline,universal,7700
32721,Skoda,Octavia,automatic,blue,160000,2007,gasoline,hatchback,7000
32722,Skoda,Fabia,mechanical,silver,340000,2000,gasoline,hatchback,2134
32723,Skoda,Superb,mechanical,silver,240000,2009,gasoline,sedan,8100
32724,Skoda,Octavia,mechanical,black,185000,2011,gasoline,universal,8150
32725,Skoda,Roomster,mechanical,blue,230000,2009,gasoline,hatchback,5150
32726,Skoda,Roomster,mechanical,black,302000,2007,gasoline,hatchback,4500
32727,Skoda,Octavia,automatic,black,105000,2014,gasoline,liftback,11200
32728,Skoda,Yeti,automatic,green,100000,2013,gasoline,suv,10100
32729,Skoda,Fabia,mechanical,white,101000,2015,diesel,universal,9800
32730,Skoda,Rapid,mechanical,silver,33000,2017,gasoline,liftback,13800
32731,Skoda,Octavia,mechanical,red,135000,2009,gasoline,hatchback,9100
32732,Skoda,Octavia,mechanical,blue,160000,2015,diesel,universal,14950
32733,Skoda,Superb,automatic,white,245000,2010,diesel,universal,12500
32734,Skoda,Yeti,mechanical,silver,202000,2010,diesel,hatchback,8500
32735,Skoda,Superb,automatic,white,191000,2011,gasoline,sedan,8150
32736,Skoda,Octavia,mechanical,green,200000,2003,gasoline,hatchback,4000
32737,Skoda,Fabia,mechanical,white,170000,2003,gasoline,hatchback,2800
32738,Skoda,Roomster,mechanical,blue,150000,2009,gasoline,universal,6000
32739,Skoda,Octavia,automatic,silver,60000,2017,gasoline,hatchback,21000
32740,Skoda,Octavia,mechanical,green,365000,2001,diesel,universal,3950
32741,Skoda,Superb,automatic,black,167000,2011,gasoline,liftback,11400
32742,Skoda,Rapid,mechanical,silver,121000,2016,gasoline,hatchback,10000
32743,Skoda,Felicia,mechanical,silver,201500,1998,gasoline,hatchback,1600
32744,Skoda,Octavia,automatic,grey,143000,2010,gasoline,hatchback,8100
32745,Skoda,Fabia,mechanical,blue,271000,2006,gasoline,universal,4800
32746,Skoda,Octavia,mechanical,other,150000,2015,diesel,universal,16000
32747,Skoda,Octavia,mechanical,silver,320000,2006,diesel,universal,7000
32748,Skoda,Octavia,mechanical,grey,180000,2012,gasoline,hatchback,7200
32749,Skoda,Superb,mechanical,brown,253000,2012,diesel,universal,12200
32750,Skoda,Octavia,mechanical,white,126000,2014,gasoline,hatchback,9750
32751,Skoda,Felicia,mechanical,red,223000,1997,gasoline,hatchback,700
32752,Skoda,Octavia,automatic,white,170000,2012,gasoline,liftback,8900
32753,Skoda,Yeti,mechanical,silver,215000,2010,gasoline,hatchback,7200
32754,Skoda,Yeti,automatic,brown,64000,2010,gasoline,suv,14000
32755,Skoda,Octavia,mechanical,white,160000,2012,gasoline,universal,6000
32756,Skoda,Fabia,mechanical,blue,379000,2008,gasoline,universal,5500
32757,Skoda,Octavia,automatic,brown,104594,2015,gasoline,liftback,14100
32758,Skoda,Octavia,automatic,black,108000,2012,gasoline,liftback,7800
32759,Skoda,Rapid,mechanical,white,219000,2014,gasoline,liftback,8650
32760,Skoda,Octavia,mechanical,black,150000,2011,gasoline,universal,7300
32761,Skoda,Felicia,mechanical,silver,230000,1997,gasoline,universal,400
32762,Skoda,Fabia,mechanical,red,180000,2007,gasoline,hatchback,3600
32763,Skoda,Superb,automatic,black,176000,2008,diesel,liftback,9750
32764,Skoda,Roomster,mechanical,white,175000,2010,gasoline,minivan,6900
32765,Skoda,Octavia,mechanical,silver,340000,2001,gasoline,universal,4500
32766,Skoda,Fabia,mechanical,red,232000,2008,gasoline,universal,5900
32767,Skoda,Superb,automatic,red,200000,2009,diesel,liftback,10500
32768,Skoda,Rapid,mechanical,red,140000,2016,gasoline,hatchback,9400
32769,Skoda,Felicia,mechanical,red,270000,1995,gasoline,hatchback,497
32770,Skoda,Octavia,automatic,white,125000,2014,gasoline,liftback,10900
32771,Skoda,Superb,automatic,silver,128000,2010,gasoline,liftback,8000
32772,Skoda,Superb,mechanical,other,147000,2010,gasoline,liftback,10300
32773,Skoda,Fabia,mechanical,white,138500,2014,gasoline,universal,7950
32774,Skoda,Octavia,mechanical,silver,300000,2003,diesel,hatchback,4100
32775,Skoda,Octavia,automatic,white,153000,2012,gasoline,liftback,7080
32776,Skoda,Felicia,mechanical,silver,400000,1997,gasoline,hatchback,450
32777,Skoda,Octavia,mechanical,white,403609,2010,diesel,universal,6815
32778,Skoda,Octavia,mechanical,blue,260000,1999,diesel,liftback,3600
32779,Skoda,Octavia,mechanical,grey,140000,2010,gasoline,sedan,8500
32780,Skoda,Fabia,mechanical,white,400000,2007,gasoline,universal,3199
32781,Skoda,Octavia,mechanical,blue,300000,2001,diesel,universal,5000
32782,Skoda,Octavia,mechanical,silver,145000,2011,gasoline,liftback,9000
32783,Skoda,Felicia,mechanical,white,229000,1996,gasoline,universal,1000
32784,Skoda,Fabia,mechanical,black,112000,2011,diesel,hatchback,6750
32785,Skoda,Citigo,mechanical,yellow,90000,2011,gasoline,hatchback,5500
32786,Skoda,Superb,mechanical,silver,391000,2003,diesel,sedan,4950
32787,Skoda,Octavia,automatic,black,184000,2012,gasoline,liftback,7100
32788,Skoda,Superb,automatic,blue,184000,2013,gasoline,liftback,11700
32789,Skoda,Rapid,automatic,red,55000,2018,gasoline,liftback,15100
32790,Skoda,Superb,automatic,grey,68000,2014,gasoline,liftback,18000
32791,Skoda,Octavia,mechanical,black,500000,1999,diesel,universal,1500
32792,Skoda,Octavia,mechanical,silver,312000,1998,gasoline,universal,3700
32793,Skoda,Octavia,automatic,black,115000,2014,gasoline,liftback,13500
32794,Skoda,Octavia,automatic,grey,139000,2011,gasoline,liftback,8300
32795,Skoda,Fabia,mechanical,silver,330000,2002,diesel,hatchback,3450
32796,Skoda,Octavia,mechanical,black,110000,2004,gasoline,universal,5150
32797,Skoda,Octavia,automatic,silver,261000,2010,gasoline,universal,8100
32798,Skoda,Rapid,mechanical,red,54000,2017,gasoline,hatchback,10300
32799,Skoda,Superb,automatic,other,263000,2010,gasoline,liftback,7950
32800,Skoda,Octavia,mechanical,grey,165000,2008,gasoline,liftback,5500
32801,Skoda,Rapid,automatic,white,99200,2015,gasoline,liftback,8000
32802,Skoda,Octavia,mechanical,black,208000,2008,gasoline,liftback,5700
32803,Skoda,Octavia,mechanical,grey,166000,2008,gasoline,liftback,7600
32804,Skoda,Fabia,mechanical,silver,235000,2008,diesel,universal,4900
32805,Skoda,Rapid,mechanical,white,170000,2014,gasoline,hatchback,7400
32806,Skoda,Octavia,mechanical,silver,161000,2014,gasoline,liftback,11499
32807,Skoda,Octavia,mechanical,white,150000,2005,gasoline,hatchback,3950
32808,Skoda,Rapid,mechanical,black,92000,2016,gasoline,liftback,8600
32809,Skoda,Octavia,automatic,black,110000,2014,gasoline,hatchback,15300
32810,Skoda,Fabia,mechanical,white,130000,2009,gasoline,hatchback,4500
32811,Skoda,Fabia,mechanical,red,159000,2010,gasoline,universal,6500
32812,Skoda,Octavia,mechanical,black,30000,1999,diesel,universal,3000
32813,Skoda,Octavia,mechanical,white,1000,2011,gasoline,hatchback,4500
32814,Skoda,Octavia,mechanical,other,193000,2009,gasoline,sedan,8500
32815,Skoda,Octavia,automatic,silver,186000,2015,diesel,universal,12700
32816,Skoda,Fabia,mechanical,silver,333333,2008,diesel,universal,4850
32817,Skoda,Fabia,mechanical,silver,170000,2007,gasoline,hatchback,4500
32818,Skoda,Octavia,mechanical,silver,350000,1999,gasoline,sedan,2500
32819,Skoda,Superb,automatic,silver,205000,2010,gasoline,sedan,8700
32820,Skoda,Felicia,mechanical,green,340000,1997,gasoline,hatchback,860
32821,Skoda,Octavia,automatic,other,89500,2014,gasoline,hatchback,15900
32822,Skoda,Fabia,mechanical,white,143000,2009,gasoline,universal,5600
32823,Skoda,Fabia,mechanical,silver,285000,2003,diesel,universal,4000
32824,Skoda,Octavia,mechanical,black,323000,2008,diesel,universal,7777
32825,Skoda,Octavia,mechanical,white,127000,2013,gasoline,hatchback,9990
32826,Skoda,Octavia,automatic,grey,35000,2017,gasoline,hatchback,21500
32827,Skoda,Fabia,mechanical,silver,222734,2003,diesel,universal,4200
32828,Skoda,Octavia,mechanical,grey,147800,2008,gasoline,hatchback,6220
32829,Skoda,Fabia,mechanical,white,127000,2010,gasoline,hatchback,6700
32830,Skoda,Fabia,mechanical,silver,350000,2008,diesel,universal,4850
32831,Skoda,Octavia,automatic,grey,181500,2011,gasoline,hatchback,7900
32832,Skoda,Octavia,automatic,black,59000,2017,gasoline,hatchback,19999
32833,Skoda,Octavia,automatic,white,120000,2013,gasoline,hatchback,8200
32834,Skoda,Fabia,mechanical,silver,180000,2008,gasoline,hatchback,5000
32835,Skoda,Fabia,mechanical,white,76000,2006,gasoline,sedan,5500
32836,Skoda,Felicia,mechanical,green,190000,1997,gasoline,hatchback,800
32837,Skoda,Fabia,mechanical,white,120000,2009,gasoline,hatchback,4500
32838,Skoda,Octavia,mechanical,other,148000,2011,gasoline,universal,8109
32839,Skoda,Octavia,mechanical,black,167000,2010,diesel,hatchback,8500
32840,Skoda,Kodiaq,mechanical,silver,6,2019,gasoline,suv,26889
32841,Skoda,Octavia,mechanical,silver,88000,2012,gasoline,sedan,8600
32842,Skoda,Fabia,mechanical,blue,230000,2009,diesel,universal,5900
32843,Skoda,Felicia,mechanical,other,277000,1998,gasoline,hatchback,1650
32844,Skoda,Roomster,mechanical,blue,182000,2008,gasoline,minivan,5500
32845,Skoda,Fabia,mechanical,blue,302000,2004,gasoline,hatchback,3250
32846,Skoda,Superb,mechanical,blue,265000,2011,diesel,universal,10800
32847,Skoda,Felicia,mechanical,white,250000,1999,gasoline,universal,1300
32848,Skoda,Fabia,mechanical,blue,130000,2005,gasoline,hatchback,3500
32849,Skoda,Octavia,mechanical,red,250000,2007,gasoline,universal,5000
32850,Saab,9 - 7X,automatic,grey,202208,2006,gasoline,suv,12500
32851,Saab,3-Sep,mechanical,black,348788,2002,diesel,sedan,4300
32852,Saab,3-Sep,automatic,black,260000,2004,gasoline,sedan,5200
32853,Saab,3-Sep,automatic,silver,250000,2008,gasoline,universal,6750
32854,Saab,3-Sep,automatic,black,267000,2006,diesel,sedan,6700
32855,Saab,9000,mechanical,grey,428000,1996,gasoline,liftback,1690
32856,Saab,3-Sep,automatic,green,310000,2002,gasoline,hatchback,3500
32857,Saab,5-Sep,automatic,black,290000,2001,gasoline,sedan,4100
32858,Saab,9000,mechanical,green,300000,1992,gasoline,hatchback,1600
32859,Saab,5-Sep,automatic,blue,230000,2004,diesel,universal,5000
32860,Saab,900,automatic,silver,230650,1997,gasoline,hatchback,1600
32861,Saab,5-Sep,automatic,grey,380000,1999,gasoline,sedan,3100
32862,Saab,3-Sep,automatic,silver,190000,2003,gasoline,sedan,4100
32863,Saab,5-Sep,automatic,other,315671,2002,gasoline,sedan,5600
32864,Saab,3-Sep,automatic,black,163000,2008,gasoline,sedan,15000
32865,Saab,3-Sep,automatic,black,325000,2003,gasoline,sedan,3800
32866,Saab,9000,mechanical,silver,260000,1989,gasoline,hatchback,600
32867,Saab,3-Sep,automatic,black,256000,2007,gasoline,sedan,7000
32868,Saab,9000,mechanical,blue,999999,1991,gasoline,sedan,700
32869,Saab,9000,mechanical,blue,999999,1991,gasoline,sedan,700
32870,Saab,5-Sep,mechanical,green,325940,1997,gasoline,sedan,2500
32871,Saab,3-Sep,mechanical,red,350000,1999,gasoline,hatchback,2500
32872,Saab,3-Sep,mechanical,black,127000,2004,gasoline,sedan,5800
32873,Saab,5-Sep,automatic,black,280000,2005,gasoline,sedan,5300
32874,Saab,5-Sep,mechanical,silver,320000,2002,diesel,sedan,4300
32875,Saab,3-Sep,automatic,silver,275700,2004,gasoline,sedan,5600
32876,Saab,3-Sep,mechanical,black,290000,2003,gasoline,sedan,4300
32877,Saab,3-Sep,automatic,white,321869,2007,gasoline,sedan,6200
32878,Saab,3-Sep,mechanical,black,340000,1999,gasoline,hatchback,2500
32879,Saab,3-Sep,mechanical,silver,419000,2003,diesel,sedan,3750
32880,Saab,3-Sep,mechanical,black,241402,2005,gasoline,sedan,7000
32881,Saab,5-Sep,mechanical,silver,330000,2002,diesel,sedan,4500
32882,Saab,3-Sep,mechanical,red,302557,2003,gasoline,sedan,4300
32883,Saab,5-Sep,mechanical,grey,285000,2006,diesel,universal,7400
32884,Saab,3-Sep,automatic,black,228000,2004,gasoline,sedan,6000
32885,Saab,3-Sep,mechanical,silver,477654,2005,diesel,sedan,4500
32886,Saab,5-Sep,mechanical,other,347618,2002,gasoline,sedan,4300
32887,Saab,5-Sep,mechanical,grey,286000,2004,diesel,universal,4600
32888,Saab,9000,automatic,black,450000,1997,gasoline,liftback,2000
32889,Saab,3-Sep,automatic,black,11111,2004,gasoline,sedan,3300
32890,Saab,3-Sep,automatic,red,205130,2003,gasoline,sedan,4990
32891,Saab,3-Sep,automatic,black,162000,2008,gasoline,sedan,11000
32892,Saab,3-Sep,mechanical,black,376000,2004,gasoline,sedan,5950
32893,Saab,9000,mechanical,white,300000,1990,gasoline,sedan,700
32894,Saab,5-Sep,mechanical,grey,284759,2000,gasoline,sedan,3500
32895,Saab,5-Sep,automatic,grey,245000,2002,gasoline,sedan,2999
32896,Saab,3-Sep,mechanical,black,350000,1999,diesel,hatchback,2350
32897,Saab,5-Sep,automatic,silver,330000,1998,gasoline,sedan,2600
32898,Saab,5-Sep,mechanical,blue,340000,2003,diesel,universal,5000
32899,Saab,5-Sep,automatic,blue,87000,2011,gasoline,sedan,17500
32900,Saab,5-Sep,mechanical,silver,315000,2002,diesel,sedan,3500
32901,Saab,3-Sep,mechanical,black,250000,1999,gasoline,hatchback,1470
32902,Saab,3-Sep,mechanical,black,211000,2008,gasoline,sedan,6700
32903,Saab,3-Sep,mechanical,black,320000,2003,diesel,sedan,4800
32904,Saab,3-Sep,automatic,black,201168,2003,gasoline,sedan,5600
32905,Saab,3-Sep,automatic,silver,139000,2004,gasoline,sedan,4999
32906,Saab,5-Sep,automatic,silver,265000,2002,gasoline,sedan,4999
32907,Saab,5-Sep,automatic,silver,277000,2002,gasoline,sedan,4000
32908,Saab,9000,automatic,green,400000,1995,gasoline,hatchback,2096
32909,Saab,9000,mechanical,blue,315000,1996,gasoline,hatchback,1650
32910,Saab,3-Sep,mechanical,silver,340000,2002,diesel,sedan,4800
32911,Saab,900,mechanical,black,350000,1995,gasoline,hatchback,1450
32912,Saab,3-Sep,mechanical,blue,345000,2003,diesel,sedan,4000
32913,Saab,5-Sep,mechanical,blue,464000,1997,gasoline,sedan,2200
32914,Saab,9000,mechanical,blue,300000,1995,gasoline,liftback,1200
32915,Saab,3-Sep,mechanical,silver,128000,2008,gasoline,sedan,7500
32916,Saab,5-Sep,automatic,blue,350000,1998,gasoline,sedan,2600
32917,Saab,9000,mechanical,blue,400000,1997,gasoline,sedan,700
32918,Saab,5-Sep,mechanical,silver,346000,1997,gasoline,sedan,3000
32919,Saab,9 - 7X,automatic,red,250000,2005,gasoline,suv,6500
32920,Saab,5-Sep,automatic,blue,310656,1998,gasoline,sedan,2513
32921,Saab,5-Sep,mechanical,silver,241000,2002,diesel,universal,3800
32922,Saab,5-Sep,automatic,black,300000,2000,gasoline,universal,3450
32923,Saab,3-Sep,mechanical,black,290000,2002,diesel,hatchback,1600
32924,Saab,5-Sep,automatic,blue,261000,2000,gasoline,sedan,3000
32925,Saab,9000,mechanical,red,300000,1997,gasoline,hatchback,4000
32926,Saab,3-Sep,automatic,silver,260000,2007,gasoline,sedan,5500
32927,Saab,5-Sep,automatic,green,240000,1998,gasoline,sedan,3100
32928,Saab,3-Sep,mechanical,blue,260000,2002,gasoline,sedan,4500
32929,Saab,900,automatic,black,300000,1997,gasoline,hatchback,2000
32930,Saab,9000,mechanical,blue,400000,1995,gasoline,hatchback,3000
32931,Saab,900,mechanical,green,250000,1994,gasoline,coupe,1750
32932,Saab,3-Sep,mechanical,black,350000,2002,diesel,hatchback,3100
32933,Saab,9000,mechanical,silver,400000,1989,gasoline,sedan,403
32934,Saab,9000,mechanical,blue,400000,1996,gasoline,liftback,1600
32935,Saab,3-Sep,mechanical,blue,300000,2004,diesel,sedan,5500
32936,Saab,3-Sep,mechanical,black,320000,2004,gasoline,sedan,4300
32937,Saab,5-Sep,mechanical,silver,40000,1998,gasoline,sedan,3700
32938,Saab,9000,mechanical,other,302000,1989,gasoline,hatchback,2015
32939,Saab,5-Sep,automatic,black,250000,1999,gasoline,sedan,3200
32940,Saab,5-Sep,mechanical,black,265000,2003,diesel,sedan,5500
32941,Saab,3-Sep,mechanical,other,386000,2004,diesel,sedan,5600
32942,Saab,9000,mechanical,green,290000,1987,gasoline,liftback,1000
32943,Saab,3-Sep,mechanical,grey,355000,2002,diesel,hatchback,2700
32944,Saab,3-Sep,mechanical,silver,273588,2002,gasoline,sedan,5500
32945,Saab,5-Sep,mechanical,blue,380000,1998,gasoline,universal,1850
32946,Saab,5-Sep,mechanical,black,217000,2002,gasoline,sedan,3700
32947,Saab,5-Sep,mechanical,grey,316000,2003,gasoline,sedan,3800
32948,Saab,9000,automatic,green,190000,1992,gasoline,sedan,600
32949,Saab,9000,mechanical,white,380000,1993,gasoline,hatchback,924
32950,Saab,9-2X,mechanical,silver,177000,2004,gasoline,universal,5590
32951,Saab,3-Sep,mechanical,other,370000,2000,diesel,hatchback,1800
32952,Saab,3-Sep,mechanical,silver,297000,2001,diesel,hatchback,3500
32953,Saab,3-Sep,mechanical,black,250000,2010,gasoline,universal,11900
32954,Saab,5-Sep,mechanical,grey,345000,2004,gasoline,sedan,5000
32955,Saab,5-Sep,automatic,silver,313822,2000,gasoline,sedan,1500
32956,Saab,5-Sep,automatic,blue,340000,2003,gasoline,universal,4363
32957,Saab,3-Sep,automatic,black,302000,2004,gasoline,sedan,4700
32958,Infiniti,FX,automatic,other,190000,2008,gasoline,suv,13400
32959,Infiniti,QX,automatic,blue,47001,2014,gasoline,suv,33800
32960,Infiniti,EX,automatic,white,118985,2010,gasoline,hatchback,12500
32961,Infiniti,FX,automatic,black,225000,2008,gasoline,suv,11000
32962,Infiniti,QX,automatic,blue,346701,1998,gasoline,suv,4800
32963,Infiniti,G,mechanical,white,209215,2007,gasoline,sedan,11999
32964,Infiniti,FX,automatic,black,198000,2007,gasoline,suv,12200
32965,Infiniti,G,automatic,blue,196340,2004,gasoline,sedan,6500
32966,Infiniti,QX,automatic,other,75403,2014,gasoline,suv,25200
32967,Infiniti,FX,automatic,white,115728,2010,gasoline,suv,16700
32968,Infiniti,QX,automatic,grey,289682,2004,gasoline,suv,9800
32969,Infiniti,M,automatic,other,82000,2011,gasoline,sedan,15900
32970,Infiniti,QX,automatic,violet,92000,2013,gasoline,sedan,23700
32971,Infiniti,G,automatic,silver,306,2003,gasoline,sedan,5500
32972,Infiniti,FX,automatic,white,200000,2003,gasoline,suv,8990
32973,Infiniti,FX,automatic,brown,185075,2009,gasoline,suv,17000
32974,Infiniti,FX,automatic,black,120000,2012,gasoline,suv,21800
32975,Infiniti,M,automatic,black,170000,2006,gasoline,sedan,11500
